0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y_train
332,2,1471,145,440,6627,32,793,2694,6,14,407,20,25,1470,24,5,355,4,14,4474,36,20,6722,3,34,19,3121,9,56,27,3708,14,407,7,1387,2,14,2853,3,104,1387,2,66,12,6,125,5054,3919,7,1387,2,32,2539,18,14,204,2,1,2658,3,2053,3092,16,32,387,228,3547,8,796,21,17,110,187,68,1377,607,169,154,249,154,792,120,962,295,1550,200,72,69,219,771,280,373,410,5370,5163,373,218,4218,176,1
32,14,4,411,28,5,62,83,1,20,6,1,892,4,5,98,248,7820,4,1,249,41,185,23,87,1886,15,432,4496,3,647,4047,3,2,305,12,32,238,8,50,817,116,51,4320,4320,84,34,12,19,32,164,156,118,187,2,39,878,2513,1495,173,40,1,3,1407,27,70,4,3335,20,5,626,8901,335,1,3335,4,1,8656,1113,8,1209,2262,21,5,2336,28,32,36,44,73,5,93,921,2,1,7366,18,101,3,6083,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
83,2446,2,14,37,22,1320,214,57,211,11,1308,22,1596,70,771,4987,1,101,24,53,124,2567,36,230,7,957,11,4411,2,684,14,182,474,126,11,601,12,40,5,1858,414,4,5207,3,145,9952,2,1011,1,4690,2077,2300,236,531,1385,98,1856,56,131,260,821,61,13,94,79,236,16,3125,3126,2429,2101,491,2,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
817,2166,21,4739,285,532,280,373,1010,115,5,418,532,930,930,532,8,1232,8948,5228,280,373,532,8,25,7,34,364,665,4,513,111,1,411,4,17,1166,18,57,5,43,336,1710,6,17,596,45,3973,311,4,2168,23,820,4,353,1166,441,2,2567,17,533,1218,2166,547,930,1010,2781,133,964,735,467,94,49,1,2227,9,7,12,8,56,79,76,64,64,64,6423,19,329,22,45,105,37,79,6843,13,256,16,99,74,191,1
4731,159,3200,1020,3,1504,5544,2963,1936,9273,3034,457,9831,72,69,4297,5769,78,2189,333,9,5,60,1284,1261,2360,21,43,3063,9274,9275,9,5,401,86,21,124,39,509,13,26,4297,5769,78,490,72,303,9276,9277,7,49,91,429,8682,53,91,293,5,3127,58,648,2376,5842,13,26,9278,16,1991,27,9279,635,4,1,1702,3,3600,529,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,158,2770,319,349,41,651,1829,5,6370,10,119,1639,20,85,7202,495,19,147,44,115,12,29,119,149,7726,3,33,135,2395,1,18,14,511,348,13,16,38,345,4194,1375,207,2388,13,16,1267,1267,2,1,4401,2,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6560,76,8,5,2026,4070,15,1899,3631,18,6560,1859,463,6560,84,20,7,6560,463,6560,313,7,1070,8728,313,6,80,5351,2,96,12,53,23,2,434,6,32,1,2239,1598,3,1486,1204,272,357,7,127,1,5567,30,19,1487,9,2305,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,41,1322,176,47,108,9265,1238,2067,273,102,591,1,3204,8,15,9,1,125,466,6,2770,158,168,9252,463,116,8,250,24,1023,4,1,228,4721,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,32,121,333,9,5,520,4,1,370,407,21,370,691,67,142,405,1,1554,32,123,4139,386,2,1,1737,67,8,8201,1309,2627,2780,565,385,2703,105,37,2703,42,78,13,26,42,78,99,74,2703,0
12,34,211,157,192,73,1,551,223,70,4442,3,24,1,1309,551,2694,1,2218,3147,8,6528,8611,29,1,182,3058,3353,3249,3742,66,8,446,73,1,3353,3059,1357,87,390,18,1,666,1,138,667,3,2,5,7287,5066,1,249,667,8,611,8,10,223,12,1,182,2218,3058,262,8,9993,44,1465,22,5,8704,877,3,55,2,19,4710,152,5248,1970,1,1464,1937,20,626,362,611,3,147,1184,2,3666,2331,1079,1394,3116,4888,188,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592,5592,6534,58,1299,1179,714,2099,162,63,627,5,164,3470,360,5592,5592,3813,2804,11,601,2664,58,14,36,63,1,2428,1179,20,415,2,5592,363,27,458,5,200,8103,6,3616,895,333,9,5,245,164,11,293,1145,38,1081,21,51,2,363,59,18,38,9386,218,4,8018,24,2,234,14,466,579,810,12,181,1145,181,0
550,14,112,6,425,21,77,50,817,73,2,216,52,22,140,313,578,100,79,15,1,255,347,7,20,550,14,105,126,7,20,5,891,4,6820,16,3,1080,24,1446,1778,16,2,257,79,76,13,6821,16,210,610,2518,1446,1778,16,438,7088,21,473,2,14,52,18,215,6,1,167,190,7,308,104,405,1,636,4,14,112,2,19,2243,70,3040,58,1,380,334,142,19,3428,2,1,200,6,1,508,2518,1446,1778,16,2518,1
5230,8,1,3070,9582,7128,66,1704,3070,9582,18,285,3687,33,20,9,4227,2,3908,14,310,29,7,20,761,6,3523,100,616,56,2,401,94,1770,1328,13,26,112,8,6,294,2325,18,301,131,711,1603,9,1116,52,337,800,131,2977,1318,972,2976,1766,5,41,162,1812,27,1,5628,301,131,1629,3,743,19,1313,144,230,12,703,5,215,2965,64,29,7,20,25,761,6,550,45,72,639,106,100,473,18,5,215,6,1,167,190,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,7679,7377,123,1377,480,624,226,4575,64,1917,5799,64,4486,506,31,468,1899,9328,3654,5187,270,414,132,35,72,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,5187,270,105,37,5187,270,65,132,35,195,65,132,35,65,74,5187,270,1
9057,20,1,189,24,1,4794,578,36,20,3708,101,928,33,290,1816,740,3,2294,1754,56,1548,208,48,38,1784,1406,15,17,4509,228,79,76,228,3,33,30,405,28,50,1150,423,375,1081,8390,1068,929,4391,1485,2852,7674,1485,1784,8391,1485,79,76,9,17,56,678,50,4993,570,61,364,61,91,1092,524,12,8,232,1034,33,371,9,1,188,33,49,1,736,3,7,48,68,1,3589,52,8,2250,2,7,27,2,288,4809,813,76,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,2975,2263,16,3012,47,281,336,83,88,1152,4232,176,881,336,522,47,221,1152,102,31,84,263,198,33,124,1474,31,13,26,35,367,47,281,336,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4215,155,431,36,25,782,2,5,9,1738,1654,5,9,424,3,38,2,145,194,3681,67,116,4013,9050,59,39,2515,382,112,22,191,715,256,16,430,191,715,256,16,15,1110,4,2096,5925,284,990,593,501,47,41,384,456,2,191,167,512,1295,7,907,4258,5,4889,5819,5255,4,2514,11,601,116,40,2162,4889,8254,2096,0
372,5,2317,2055,9,166,93,34,178,1088,4,884,72,69,441,1,60,1119,426,72,69,8,38,2893,1354,1741,1024,2684,79,76,2,161,54,84,7,34,49,12,13,13,1097,2753,8954,1153,29,7,50,817,449,2,1340,58,288,578,22,94,140,94,5,112,18,490,6,1,167,190,27,1678,76,430,5435,167,49,25,405,70,3040,6,17,112,2,14,2943,490,5088,12,30,25,19,211,32,1794,3596,1006,163,6588,5950,7089,577,348,1
29,7,77,73,2,2551,6,17,138,3045,3,1525,5,1396,2,1019,46,4,336,60,559,959,9924,199,5044,6,593,7,49,25,23,2,821,1,1679,2,2551,6,14,3045,14,8,5,730,379,736,204,6865,18,1,2739,5054,1782,616,56,2,401,204,1366,5426,28,18,70,643,2,257,22,14,37,474,473,2,14,52,2,19,329,22,288,9895,2,2551,729,7,312,9,17,5199,13,26,16,255,2,3045,13,1522,419,630,8864,864,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,214,151,198,528,2617,8564,20,645,2471,1,68,408,15,1,2538,173,7,34,161,2949,173,207,6213,8,5188,6,5,1174,1430,613,11,449,11,135,19,7265,73,10,73,63,73,1,3405,5671,341,770,3656,21,73,1,15,1061,341,1310,6,1,684,7,149,5452,2,2689,0
4473,1,2350,1562,1780,11,104,23,38,1542,5620,468,1780,36,11,743,48,10,4458,565,564,118,126,12,40,989,9,226,3,8,25,1991,1330,25,302,2,429,5,60,1780,11,160,41,8,44,92,470,9,31,498,12,135,156,19,39,18,42,10,8,424,14,44,1465,36,1045,12,8,8641,57,58,129,470,70,249,945,77,19,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
51,7,743,2211,5,721,27,452,5,255,106,1247,106,3528,12,681,2,19,255,3528,1247,3528,40,57,1,189,71,4332,8702,59,250,337,50,7244,1876,22,86,121,25,71,28,1,1141,36,121,915,10,173,121,22,12,8,2279,5349,3,403,55,87,265,641,1,193,316,2279,5307,9,1,620,245,6,70,341,32,4,10,8,5,164,470,666,2,1922,556,5743,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
524,27,38,619,4,9164,6,1,1034,21,1113,1,157,2,941,110,40,329,22,1,4,9164,3,6379,111,2,1,780,4,1336,214,3979,58,32,14,1234,1,4,1,5400,4,1,4085,1723,5539,1,1888,36,71,20,4,89,2958,9,414,2109,110,73,33,129,75,83,33,68,129,318,23,70,519,82,15,14,1163,1164,1327,5151,1468,16,2179,590,367,13,26,5755,16,1468,2410,13,1468,16,1094,20,1584,53,34,68,293,7,1226,2196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,9910,32,1025,9911,1556,9,852,3,762,7400,612,56,1,32,1025,1219,2744,9,852,3,762,7400,612,56,9,315,316,1946,8032,1781,3550,4,1,5049,1786,1722,6367,1722,1709,1722,7401,343,2200,3,3039,8854,169,17,1900,228,2,9350,22,519,2465,409,1
5,2169,22,1190,5,853,448,3043,33,20,6376,7,29,14,2082,7,49,24,772,24,460,18,1,339,82,31,1,154,7,449,2,66,24,1,5183,4,1,1541,41,17,1428,219,3,468,862,519,2058,30,19,7408,15,84,1,1541,2548,19,1187,3,294,670,15,84,2,6382,14,313,553,4,9937,729,7,3,1951,5964,188,868,2245,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,2597,97,893,47,281,315,113,253,176,47,281,1828,1987,763,102,1209,6469,2504,31,20,5,402,4,9658,337,1,2504,3,12,1101,5,263,62,9,12,2,161,2055,1519,31,13,16,2504,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,87,4750,1798,2,1960,9,1,339,3981,2131,407,3,2980,498,8558,2,917,1,670,4,1,100,79,15,1,255,18,1,2947,218,347,13,26,35,218,100,2586,17,2199,291,375,484,4,3132,4,14,2947,7,5,1143,3726,2131,29,7,142,23,70,1085,643,21,1799,2,1,183,49,25,5032,2,401,86,928,430,2131,2202,35,2265,167,174,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1261,1253,202,26,2883,1168,3578,2907,2854,1008,4548,1261,5833,7440,1336,97,13,26,1281,13,26,16,13,256,16,99,74,191,0
5,2808,6,67,12,30,1112,6,5,3919,227,8,2814,3,32,10,36,2629,3373,96,803,563,10,738,117,9,86,128,29,53,9636,49,811,63,11,143,1832,12,579,1858,283,1447,172,12,96,5,660,435,4655,2,803,5,2083,10,239,8,2,5,1592,1491,4,803,1257,214,1071,5,444,1495,4,5806,7040,111,1,185,10,11,3256,2,66,36,12,8,5,788,3602,987,9,227,83,7,48,157,250,2,12,1394,3116,4888,188,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,13,476,16,16,3952,113,1880,5604,43,31,8,5,471,370,575,3,220,1480,9,226,12,5510,370,2736,2662,3,343,2093,3,1726,59,1,1480,274,41,267,1203,32,3882,3,12,61,703,237,88,2703,105,37,2703,42,78,13,26,42,78,99,74,2703,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
312,45,1475,6058,292,1049,117,15,32,2019,396,45,1475,6058,2019,1049,20,102,3,20,2713,4590,41,193,6950,1360,776,18,5,315,193,110,187,867,81,248,1406,3,5,375,1081,389,279,190,242,178,17,266,373,54,2382,12,18,17,60,46,3,216,507,242,90,10,283,169,1328,228,27,1376,31,2606,6678,14,112,30,68,19,284,2,7,300,7,30,25,216,70,288,1203,70,643,100,286,31,2606,6678,13,256,16,99,74,191,1
1616,786,18,1,1754,7,1971,1,5,1616,156,7,23,2,10,546,135,19,7,21,86,10,8,39,1568,10,40,39,1946,1328,1252,2952,1859,16,13,26,729,7,32,4,7,93,284,86,17,3,93,6972,2,1,503,2394,204,6,39,154,11,40,51,1561,27,17,3,27,17,719,4,728,3,12,30,268,19,4431,29,7,449,2,19,19,2243,22,14,105,37,100,79,1,255,347,3,797,1,697,13,26,16,105,257,370,0
4179,1614,4,38,52,12,77,19,460,2,2630,85,2098,10,77,434,5,4555,21,128,293,5,1836,4,2,1142,22,3,71,20,32,3189,4,890,2,23,4633,3916,2140,28,2883,1168,696,76,33,181,2883,1168,1389,7009,27,150,158,1226,875,4528,3348,1378,90,266,122,3281,868,856,14,2028,1079,1764,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
0,0,0,0,0,0,0,0,0,0,0,0,11,91,127,84,96,4,7,20,6,1,2914,751,36,855,8,497,5,798,1,8752,9774,6,2255,2873,6280,22,2722,8730,30,2432,8277,1,363,15,27,29,314,25,452,446,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,103,919,105,37,103,919,65,132,35,195,65,132,35,65,74,103,919,0
2736,237,2375,237,90,25,14,432,2444,28,13,66,237,97,518,845,999,352,606,404,14,432,28,13,66,237,97,771,845,999,352,606,404,43,13,97,31,13,16,530,1578,47,1806,32,387,756,7,23,330,14,112,126,7,1080,2,12,15,66,237,2,490,550,14,3,89,282,22,66,237,21,2,434,44,282,21,229,17,918,100,181,2,17,332,306,13,66,237,97,39,282,7,34,500,6,3,229,17,918,22,71,0
5,5650,5919,8,10,7,308,594,117,291,46,4826,4,1,3174,84,53,30,757,14,2,675,62,1979,8,201,5,164,966,4,2055,8,5,3174,3459,6,7351,3,644,1278,224,2051,22,145,3174,51,84,9808,1692,2,1979,1233,28,1268,8,5,6289,3,11,331,124,155,1979,954,291,5,4826,4,85,4,1,6208,2361,4360,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,2975,2263,16,3012,47,281,404,83,98,1865,176,1057,404,522,47,404,1865,1864,6,1,31,31,13,16,518,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
1030,190,385,1160,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
3,152,632,1520,30,2319,17,262,63,7,143,2,127,9,3078,8,43,252,8,51,43,3,51,43,43,252,171,8,51,31,3,51,31,43,252,6911,8,51,41,3,51,6,32,632,795,742,214,625,51,626,1,68,3571,8,15,166,261,3,25,15,3078,274,661,661,1244,177,563,489,2633,2634,98,2635,148,3,311,1711,2636,2637,1950,1007,150,1496,219,1212,2638,102,404,404,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,48,17,3331,59,14,5,1521,721,272,490,4441,621,1,5574,15,1569,606,560,47,851,2067,456,710,114,351,17,6023,2,5663,256,16,99,74,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1467,522,419,47,28,485,1002,1331,2361,800,7597,114,22,1,1055,6481,36,2486,1382,270,73,5,8747,193,13,26,8673,16,7873,5538,1551,113,67,8,228,4,411,10,3,1204,13,716,16,47,281,273,1369,113,446,57,446,2,48,94,238,1,537,5820,669,2696,800,7597,116,19,5,3111,10,800,7597,0
55,741,2,3223,58,1,1791,4,1,1072,2,96,2549,604,75,658,25,1,125,8192,128,1,3214,2763,10,29,53,51,147,24,66,5,42,505,24,259,5,941,220,3001,23,2,96,80,1952,951,1253,395,11,91,160,514,151,4055,63,11,151,36,10,40,1,4,1,7795,3,80,372,3021,8,5,9215,2072,92,1328,21,2055,3167,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
221,2066,8796,114,15,1090,747,705,47,221,404,375,1016,8253,1066,1349,1936,5473,2,160,651,32,11,165,536,2,161,1,8350,7894,5732,218,9,2963,13,988,646,97,1535,2,19,250,21,28,391,11,331,48,2,12,3,11,91,130,2,483,8350,325,547,9,389,279,273,5128,8350,1546,8350,91,160,1,5128,3,1546,672,147,403,438,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
427,2,49,14,207,62,33,48,5,60,758,11,40,2157,29,573,4,497,5,1077,2069,7,135,66,5,1077,4972,36,57,9,1,1437,4,497,32,1,311,373,1827,15,1,4972,495,201,130,12,2,48,1,742,22,38,4122,220,15,1,311,70,174,18,14,77,19,4493,3389,1079,7638,5393,7638,6795,4941,78,13,7638,6795,4941,78,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
30,6989,6516,7039,24,7139,704,22,4338,4,8595,67,8,3568,24,116,40,46,4,1,11,40,247,40,374,528,11,1134,19,3378,61,29,388,915,86,53,149,32,2129,40,2328,10,249,1268,3,11,1712,174,2157,29,46,4,1,40,54,4,1,5856,172,14,812,12,135,374,23,87,615,93,300,29,1086,4,421,2,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
2577,19,54,2099,294,498,738,2000,59,22,4051,3708,5,361,3865,63,671,22,7673,594,389,174,1267,17,569,61,527,158,16,305,3214,15,1,288,4,12,161,5,466,7,728,111,31,258,4946,1115,14,12,1366,55,129,470,4,514,122,5401,1089,2468,4120,131,133,4505,148,7071,1,72,69,120,9,17,210,2463,1115,103,646,97,3369,1863,39,2790,64,2377,4916,2928,310,1634,389,158,1279,32,527,334,530,47,527,664,477,32,387,756,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,11,328,17,553,998,28,13,988,646,97,8171,988,764,3444,7,130,1085,1601,2,2291,17,553,609,48,5,56,52,797,59,148,2,652,17,3443,409,13,26,57,473,2,14,112,541,7,30,1006,19,329,22,14,37,29,7,49,25,473,2,14,112,5452,30,512,1300,7,2,45,372,669,749,340,35,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,2341,3762,16,367,893,113,176,47,108,1212,102,384,58,145,746,3,3510,6,1787,116,3329,5,402,15,1,462,5676,3,2859,1,498,3737,116,1291,761,6,2964,9,645,5,212,106,116,327,2,816,18,46,0
2,695,5,60,1202,6,58,46,350,31,9,414,178,2457,24,17,997,5,942,225,4,742,15,361,229,5,245,1732,261,2111,10,12,55,87,15,125,755,6970,3,5,60,4102,31,10,8,12,712,31,12,350,209,517,49,7,236,507,496,358,143,15,46,123,306,22,158,3,4359,2,52,3,825,4002,13,349,39,236,16,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
625,1,198,36,11,3812,12,24,3603,176,14,184,35,52,8,326,27,1059,1,834,1293,878,269,62,590,1069,91,57,1330,400,12,6,13,26,1059,16,819,1944,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,14,184,35,52,8,326,27,1059,1,834,1293,878,269,62,590,1069,91,57,1330,400,12,6,13,26,1059,16,819,1944,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,0
15,3711,650,3,3498,843,208,64,63,33,657,20,222,2110,5043,9,2946,1432,3095,3096,5975,7119,3226,3,4062,380,10,1338,3,658,3657,382,5976,4212,180,54,119,740,950,1701,2946,2273,205,4142,1137,7120,1701,7121,317,655,6845,950,4397,317,252,607,950,1818,1349,2034,98,1051,1137,5808,5799,5193,317,1792,7122,4397,317,1417,1153,64,363,409,94,15,1,123,2,180,54,45,820,4,773,6614,28,3225,41,181,733,2,19,329,27,1678,76,6164,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,171,1322,176,47,281,1931,1033,273,102,1972,3,1164,9019,15,84,1331,3,1,369,322,4253,32,4130,2,225,59,5,2148,193,0
21,1840,12,8,25,460,2,4197,1,505,223,1,481,1657,2495,28,1,187,4,1,341,11,160,29,1,3963,8,12,30,1710,115,4116,29,12,8,1269,2022,106,7,49,25,48,3963,282,36,1,505,30,3349,250,2207,4102,49,7,236,507,496,358,143,15,46,123,306,22,158,3,4359,2,52,3,825,4002,13,349,39,236,16,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
1,1453,27,61,36,458,50,569,640,590,321,23,1776,1,7587,20,452,265,393,80,1542,7025,92,53,77,23,510,29,8455,129,1455,272,4709,3001,174,1,798,10,1847,101,29,1,1019,701,30,519,6,1,3220,29,53,759,898,1,263,1959,321,3,1,3803,80,635,61,6,481,30,2805,5,2782,1296,8,25,353,22,2782,620,4258,3000,4889,4548,117,31,6053,7933,7175,8742,28,2973,16,13,2973,16,2973,354,477,871,31,8643,9221,9769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,46,54,80,23,70,1520,9,1,60,10,40,57,1175,19,5200,9,5273,81,1,509,13,97,113,85,9171,1520,9,1388,8654,36,548,9,4031,455,6,638,316,1,4315,26,16,1008,6539,16,2626,6539,35,136,37,105,37,13,65,296,35,99,74,136,37,0
